date,count
1/3/2018,2585000
1/4/2018,2559000
1/5/2018,2533000
1/6/2018,2507000
1/7/2018,2481000
1/8/2018,2455000
1/9/2018,2429000
1/10/2018,2428475.971
1/11/2018,2427951.943
1/12/2018,2427427.914
1/13/2018,2426903.886
1/14/2018,2426379.857
1/15/2018,2425855.829
1/16/2018,2425331.8
1/17/2018,2424807.771
1/18/2018,2424283.743
1/19/2018,2423759.714
1/20/2018,2423235.686
1/21/2018,2422711.657
1/22/2018,2422187.629
1/23/2018,2421663.6
1/24/2018,2421139.571
1/25/2018,2420615.543
1/26/2018,2420091.514
1/27/2018,2419567.486
1/28/2018,2419043.457
1/29/2018,2418519.429
1/30/2018,2417995.4
1/31/2018,2417471.371
2/1/2018,2416947.343
2/2/2018,2416423.314
2/3/2018,2415899.286
2/4/2018,2415375.257
2/5/2018,2414851.229
2/6/2018,2414327.2
2/7/2018,2413803.171
2/8/2018,2413279.143
2/9/2018,2412755.114
2/10/2018,2412231.086
2/11/2018,2411707.057
2/12/2018,2411183.029
2/13/2018,2410659
2/14/2018,2410134.971
2/15/2018,2409610.943
2/16/2018,2409086.914
2/17/2018,2408562.886
2/18/2018,2408038.857
2/19/2018,2407514.829
2/20/2018,2406990.8
2/21/2018,2406466.771
2/22/2018,2405942.743
2/23/2018,2405418.714
2/24/2018,2404894.686
2/25/2018,2404370.657
2/26/2018,2403846.629
2/27/2018,2403322.6
2/28/2018,2402798.571
3/1/2018,2402274.543
3/2/2018,2401750.514
3/3/2018,2401226.486
3/4/2018,2400702.457
3/5/2018,2400178.429
3/6/2018,2399654.4
3/7/2018,2399130.371
3/8/2018,2398606.343
3/9/2018,2398082.314
3/10/2018,2397558.286
3/11/2018,2397034.257
3/12/2018,2396510.229
3/13/2018,2395986.2
3/14/2018,2395462.171
3/15/2018,2394938.143
3/16/2018,2394414.114
3/17/2018,2393890.086
3/18/2018,2393366.057
3/19/2018,2392842.029
3/20/2018,2392318
3/21/2018,2391793.971
3/22/2018,2391269.943
3/23/2018,2390745.914
3/24/2018,2390221.886
3/25/2018,2389697.857
3/26/2018,2389173.829
3/27/2018,2388649.8
3/28/2018,2388125.771
3/29/2018,2387601.743
3/30/2018,2387077.714
3/31/2018,2386553.686
4/1/2018,2386029.657
4/2/2018,2385505.629
4/3/2018,2384981.6
4/4/2018,2384457.571
4/5/2018,2383933.543
4/6/2018,2383409.514
4/7/2018,2382885.486
4/8/2018,2382361.457
4/9/2018,2381837.429
4/10/2018,2381313.4
4/11/2018,2380789.371
4/12/2018,2380265.343
4/13/2018,2379741.314
4/14/2018,2379217.286
4/15/2018,2378693.257
4/16/2018,2378169.229
4/17/2018,2377645.2
4/18/2018,2377121.171
4/19/2018,2376597.143
4/20/2018,2376073.114
4/21/2018,2375549.086
4/22/2018,2375025.057
4/23/2018,2374501.029
4/24/2018,2373977
